algorithm,dataset,attack,evaluations,indicator,value,dir
sms-emoa,cifar10,FGSM,1080,r2,0.1411500603539634,results/sms-emoa/cifar10/2026-09-04_20-03-01_18906049/search/
sms-emoa,cifar10,FGSM,1080,hv_2obj,52.90582725946901,results/sms-emoa/cifar10/2026-09-04_20-03-01_18906049/search/
sms-emoa,cifar10,FGSM,1120,hv,158159.13734651354,results/sms-emoa/cifar10/2026-09-04_20-03-01_18906049/search/
sms-emoa,cifar10,FGSM,1120,r2,0.1411500603539634,results/sms-emoa/cifar10/2026-09-04_20-03-01_18906049/search/
sms-emoa,cifar10,FGSM,1120,hv_2obj,52.90582725946901,results/sms-emoa/cifar10/2026-09-04_20-03-01_18906049/search/
sms-emoa,cifar10,FGSM,1160,hv,158166.56827139133,results/sms-emoa/cifar10/2026-09-04_20-03-01_18906049/search/
sms-emoa,cifar10,FGSM,1160,r2,0.1411500603539634,results/sms-emoa/cifar10/2026-09-04_20-03-01_18906049/search/
sms-emoa,cifar10,FGSM,1160,hv_2obj,52.90582725946901,results/sms-emoa/cifar10/2026-09-04_20-03-01_18906049/search/
sms-emoa,cifar10,FGSM,1200,hv,158167.01993616082,results/sms-emoa/cifar10/2026-09-04_20-03-01_18906049/search/
sms-emoa,cifar10,FGSM,1200,r2,0.1411500603539634,results/sms-emoa/cifar10/2026-09-04_20-03-01_18906049/search/
sms-emoa,cifar10,FGSM,1200,hv_2obj,52.90582725946901,results/sms-emoa/cifar10/2026-09-04_20-03-01_18906049/search/
sms-emoa,cifar10,FGSM,1240,hv,158167.2257507069,results/sms-emoa/cifar10/2026-09-04_20-03-01_18906049/search/
sms-emoa,cifar10,FGSM,1240,r2,0.1411500603539634,results/sms-emoa/cifar10/2026-09-04_20-03-01_18906049/search/
sms-emoa,cifar10,FGSM,1240,hv_2obj,52.90582725946901,results/sms-emoa/cifar10/2026-09-04_20-03-01_18906049/search/
sms-emoa,cifar10,FGSM,40,hv,149759.33352529255,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,40,r2,0.15165202916699677,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,40,hv_2obj,51.06230700010495,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,80,hv,150906.10946396575,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,80,r2,0.15108882969959117,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,80,hv_2obj,51.18335438401305,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,120,hv,150942.90688000878,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,120,r2,0.15108882969959117,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,120,hv_2obj,51.18335438401305,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,160,hv,151580.47036631368,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,160,r2,0.15086548536728234,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,160,hv_2obj,51.23162858926974,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,200,hv,152040.25761068094,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,200,r2,0.14989124413103436,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,200,hv_2obj,51.3814671413291,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,240,hv,152284.16103293194,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,240,r2,0.1498428464403129,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,240,hv_2obj,51.39169481045871,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,280,hv,152418.95354490433,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,280,r2,0.1496415126803093,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,280,hv_2obj,51.43407540335507,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,320,hv,153685.52232338284,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,320,r2,0.14797286317035413,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,320,hv_2obj,51.78846778099898,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,360,hv,153852.8866556059,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,360,r2,0.14797286317035413,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,360,hv_2obj,51.78846778099898,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,400,hv,155030.61114793937,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,400,r2,0.14630243099923265,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,400,hv_2obj,52.03975212770119,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,440,hv,155034.1539359999,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,440,r2,0.14630243099923265,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,440,hv_2obj,52.040639864503994,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,480,hv,155057.34628168732,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,480,r2,0.14630243099923265,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,480,hv_2obj,52.04575079694137,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,520,hv,155064.78217812587,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,520,r2,0.14630243099923265,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,520,hv_2obj,52.04575079694137,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,560,hv,155998.55452903264,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,560,r2,0.14420285193738783,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,560,hv_2obj,52.36313572899978,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,600,hv,157034.03216511753,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,600,r2,0.14241291277922227,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,600,hv_2obj,52.7141876343243,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,640,hv,157102.8659745236,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,640,r2,0.14241291277922227,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,640,hv_2obj,52.7141876343243,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,680,hv,157106.47184209086,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,680,r2,0.14241291277922227,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,680,hv_2obj,52.7141876343243,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,720,hv,157317.95000023127,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,720,r2,0.14241291277922227,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,720,hv_2obj,52.7141876343243,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,760,hv,157523.20291139817,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,760,r2,0.14241291277922227,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,760,hv_2obj,52.7141876343243,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,800,hv,157524.74026837014,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,800,r2,0.14241291277922227,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,800,hv_2obj,52.7141876343243,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,840,hv,157526.76988638772,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,840,r2,0.14241291277922227,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,840,hv_2obj,52.7141876343243,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,880,hv,157533.06142158946,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,880,r2,0.14241291277922227,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,880,hv_2obj,52.7141876343243,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,920,hv,157540.44577830334,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,920,r2,0.14241291277922227,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,920,hv_2obj,52.7141876343243,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,960,hv,157542.29668449314,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,960,r2,0.14241291277922227,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,960,hv_2obj,52.7141876343243,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,1000,hv,157685.57223673875,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,1000,r2,0.14241291277922227,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,1000,hv_2obj,52.7141876343243,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,1040,hv,157686.6634384671,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,1040,r2,0.14241291277922227,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,1040,hv_2obj,52.7141876343243,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,1080,hv,157687.3790601652,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,1080,r2,0.14241291277922227,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,1080,hv_2obj,52.7141876343243,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,1120,hv,157691.44348980137,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,1120,r2,0.14241291277922227,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,1120,hv_2obj,52.7141876343243,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,1160,hv,158353.21259660495,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,1160,r2,0.1409377091325468,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,1160,hv_2obj,52.937603774131674,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,1200,hv,158358.0202358276,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,1200,r2,0.1409377091325468,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,1200,hv_2obj,52.937603774131674,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,1240,hv,158359.00744663674,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,1240,r2,0.1409377091325468,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,1240,hv_2obj,52.937603774131674,results/sms-emoa/cifar10/2026-09-05_00-21-30_15798821/search/
sms-emoa,cifar10,FGSM,40,hv,148915.05009902167,results/sms-emoa/cifar10/2026-09-05_04-29-39_65381509/search/
sms-emoa,cifar10,FGSM,40,r2,0.153354555731065,results/sms-emoa/cifar10/2026-09-05_04-29-39_65381509/search/
sms-emoa,cifar10,FGSM,40,hv_2obj,50.758938441082655,results/sms-emoa/cifar10/2026-09-05_04-29-39_65381509/search/
sms-emoa,cifar10,FGSM,80,hv,151621.8519338756,results/sms-emoa/cifar10/2026-09-05_04-29-39_65381509/search/
sms-emoa,cifar10,FGSM,80,r2,0.14970405807808507,results/sms-emoa/cifar10/2026-09-05_04-29-39_65381509/search/
sms-emoa,cifar10,FGSM,80,hv_2obj,51.536661883811064,results/sms-emoa/cifar10/2026-09-05_04-29-39_65381509/search/
sms-emoa,cifar10,FGSM,120,hv,152361.20988361555,results/sms-emoa/cifar10/2026-09-05_04-29-39_65381509/search/
sms-emoa,cifar10,FGSM,120,r2,0.1490298690686964,results/sms-emoa/cifar10/2026-09-05_04-29-39_65381509/search/
sms-emoa,cifar10,FGSM,120,hv_2obj,51.640958484207914,results/sms-emoa/cifar10/2026-09-05_04-29-39_65381509/search/
sms-emoa,cifar10,FGSM,160,hv,152474.53181214517,results/sms-emoa/cifar10/2026-09-05_04-29-39_65381509/search/
sms-emoa,cifar10,FGSM,160,r2,0.1490298690686964,results/sms-emoa/cifar10/2026-09-05_04-29-39_65381509/search/
sms-emoa,cifar10,FGSM,160,hv_2obj,51.642905860217084,results/sms-emoa/cifar10/2026-09-05_04-29-39_65381509/search/
sms-emoa,cifar10,FGSM,200,hv,153617.91196162053,results/sms-emoa/cifar10/2026-09-05_04-29-39_65381509/search/
sms-emoa,cifar10,FGSM,200,r2,0.14662441111042446,results/sms-emoa/cifar10/2026-09-05_04-29-39_65381509/search/
sms-emoa,cifar10,FGSM,200,hv_2obj,52.03353706375596,results/sms-emoa/cifar10/2026-09-05_04-29-39_65381509/search/
sms-emoa,cifar10,FGSM,240,hv,153855.4157070881,results/sms-emoa/cifar10/2026-09-05_04-29-39_65381509/search/
sms-emoa,cifar10,FGSM,240,r2,0.14662441111042446,results/sms-emoa/cifar10/2026-09-05_04-29-39_65381509/search/
sms-emoa,cifar10,FGSM,240,hv_2obj,52.03353706375596,results/sms-emoa/cifar10/2026-09-05_04-29-39_65381509/search/
sms-emoa,cifar10,FGSM,280,hv,153934.30410955567,results/sms-emoa/cifar10/2026-09-05_04-29-39_65381509/search/
sms-emoa,cifar10,FGSM,280,r2,0.14662441111042446,results/sms-emoa/cifar10/2026-09-05_04-29-39_65381509/search/
sms-emoa,cifar10,FGSM,280,hv_2obj,52.03353706375596,results/sms-emoa/cifar10/2026-09-05_04-29-39_65381509/search/
sms-emoa,cifar10,FGSM,320,hv,154339.92107944802,results/sms-emoa/cifar10/2026-09-05_04-29-39_65381509/search/
sms-emoa,cifar10,FGSM,320,r2,0.14662441111042446,results/sms-emoa/cifar10/2026-09-05_04-29-39_65381509/search/
sms-emoa,cifar10,FGSM,320,hv_2obj,52.03353706375596,results/sms-emoa/cifar10/2026-09-05_04-29-39_65381509/search/
sms-emoa,cifar10,FGSM,360,hv,154449.4156334085,results/sms-emoa/cifar10/2026-09-05_04-29-39_65381509/search/
